seq,key,time,price,size,sequence,bid,ask,last,bidSize,askSize,lastSize,quoteTime,tradeTime,level,bidIncr,askIncr
3550,SPY,1601060069633,327.82,100,192485,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3551,SPY,1601060069633,327.83,100,192486,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3552,SPY,1601060069633,327.82,100,192487,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3553,SPY,1601060069633,327.82,100,192488,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3554,SPY,1601060069633,327.83,100,192489,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3555,SPY,1601060069633,327.82,100,192490,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3556,SPY,1601060069633,327.83,200,192491,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3557,SPY,1601060069633,327.85,379,192492,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3558,SPY,1601060069633,327.82,200,192493,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3559,SPY,1601060069633,327.83,200,192494,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3560,SPY,1601060069633,327.82,179,192495,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3561,SPY,1601060069633,327.82,100,192496,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3562,SPY,1601060069633,327.82,100,192497,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3563,SPY,1601060069633,327.83,222,192498,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3564,SPY,1601060069633,327.84,300,192499,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3565,SPY,1601060069633,327.82,200,192500,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3566,SPY,1601060069633,327.82,100,192501,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3567,SPY,1601060069633,327.84,400,192502,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3568,SPY,1601060069633,327.84,300,192503,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3569,SPY,1601060069633,327.86,143,192504,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3570,SPY,1601060069633,327.85,300,192505,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3571,SPY,1601060069633,327.85,139,192506,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3572,SPY,1601060069633,327.83,100,192507,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3573,SPY,1601060069633,327.88,200,192508,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3574,SPY,1601060069633,327.87,400,192509,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3575,SPY,1601060069633,327.84,100,192510,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3576,SPY,1601060069633,327.86,300,192511,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3577,SPY,1601060069633,327.85,300,192512,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3578,SPY,1601060069633,327.86,129,192513,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3579,SPY,1601060069633,327.84,300,192514,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3580,SPY,1601060069633,327.84,100,192515,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3581,SPY,1601060069633,327.87,700,192516,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3582,SPY,1601060069633,327.88,500,192517,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3583,SPY,1601060069633,327.87,113,192518,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3584,SPY,1601060069633,327.84,100,192519,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3585,SPY,1601060069633,327.88,600,192520,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3586,SPY,1601060069633,327.84,100,192521,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3587,SPY,1601060069633,327.85,300,192522,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3588,SPY,1601060069633,327.87,600,192523,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3589,SPY,1601060069633,327.88,600,192524,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3590,SPY,1601060069633,327.88,200,192525,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3591,SPY,1601060069633,327.87,100,192526,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3592,SPY,1601060069633,327.8175,400,192527,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,2,0,0
3593,SPY,1601060069633,327.84,200,192528,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3594,SPY,1601060069633,327.87,400,192529,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3595,SPY,1601060069633,327.87,100,192530,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3596,SPY,1601060069633,327.87,300,192531,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3597,SPY,1601060069634,327.87,400,192532,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3598,SPY,1601060069634,327.84,300,192533,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3599,SPY,1601060069634,327.88,180,192534,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3600,SPY,1601060069634,327.87,100,192535,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3601,SPY,1601060069634,327.88,600,192536,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3602,SPY,1601060069634,327.88,100,192537,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3603,SPY,1601060069634,327.85,400,192538,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3604,SPY,1601060069634,327.88,600,192539,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3605,SPY,1601060069634,327.88,100,192540,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3606,SPY,1601060069634,327.88,600,192541,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3607,SPY,1601060069634,327.85,200,192542,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3608,SPY,1601060069634,327.88,100,192543,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3609,SPY,1601060069634,327.85,800,192544,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3610,SPY,1601060069634,327.88,100,192545,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3611,SPY,1601060069634,327.85,500,192546,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3612,SPY,1601060069634,327.88,100,192547,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3613,SPY,1601060069634,327.86,200,192548,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3614,SPY,1601060069634,327.86,200,192549,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3615,SPY,1601060069634,327.86,100,192550,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3616,SPY,1601060069634,327.88,400,192551,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3617,SPY,1601060069634,327.88,400,192552,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3618,SPY,1601060069634,327.88,100,192553,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3619,SPY,1601060069634,327.88,100,192554,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3620,SPY,1601060069634,327.86,100,192555,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3621,SPY,1601060069634,327.86,100,192556,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3622,SPY,1601060069634,327.87,400,192557,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3623,SPY,1601060069634,327.87,300,192558,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3624,SPY,1601060069634,327.88,300,192559,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3625,SPY,1601060069634,327.87,400,192560,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3626,SPY,1601060069634,327.87,400,192561,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3627,SPY,1601060069634,327.87,100,192562,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3628,SPY,1601060069634,327.87,200,192563,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3629,SPY,1601060069634,327.89,100,192564,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3630,SPY,1601060069634,327.89,149,192565,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3631,SPY,1601060069634,327.87,500,192566,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3632,SPY,1601060069634,327.88,100,192567,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3633,SPY,1601060069634,327.88,400,192568,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3634,SPY,1601060069634,327.88,100,192569,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3635,SPY,1601060069634,327.89,100,192570,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3636,SPY,1601060069634,327.88,400,192571,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3637,SPY,1601060069634,327.88,100,192572,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3638,SPY,1601060069634,327.82,100,192573,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3639,SPY,1601060069634,327.82,100,192574,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,4,0,0
3640,SPY,1601060069634,327.88,100,192575,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3641,SPY,1601060069636,327.9,1477,192576,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3642,SPY,1601060069636,327.89,100,192577,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3643,SPY,1601060069637,327.9,400,192578,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3644,SPY,1601060069637,327.9,100,192579,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3645,SPY,1601060069637,327.89,100,192580,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3646,SPY,1601060069637,327.87,100,192581,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3647,SPY,1601060069637,327.89,400,192582,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3648,SPY,1601060069637,327.89,400,192583,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3649,SPY,1601060069637,327.89,400,192584,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3650,SPY,1601060069637,327.89,100,192585,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3651,SPY,1601060069637,327.9,100,192586,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3652,SPY,1601060069637,327.9,100,192587,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3653,SPY,1601060069637,327.9,100,192588,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3654,SPY,1601060069637,327.9,100,192589,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3655,SPY,1601060069638,327.9,100,192590,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3656,SPY,1601060069638,327.9,600,192591,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3657,SPY,1601060069638,327.9,100,192592,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3658,SPY,1601060069638,327.9,100,192593,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3659,SPY,1601060069639,327.86,100,192594,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3660,SPY,1601060069639,327.89,100,192595,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3661,SPY,1601060069639,327.9,395,192596,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3662,SPY,1601060069639,327.88,500,192597,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3663,SPY,1601060069639,327.9,1500,192598,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3664,SPY,1601060069639,327.9,200,192599,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3665,SPY,1601060069639,327.9,1300,192600,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3666,SPY,1601060069639,327.9,1900,192601,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3667,SPY,1601060069639,327.9,900,192602,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3668,SPY,1601060069640,327.9,100,192603,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3669,SPY,1601060069640,327.9,100,192604,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3670,SPY,1601060069640,327.9,100,192605,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3671,SPY,1601060069640,327.89,100,192606,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3672,SPY,1601060069640,327.89,100,192607,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3673,SPY,1601060069640,327.89,100,192608,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3674,SPY,1601060069640,327.9,100,192609,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3675,SPY,1601060069640,327.89,100,192610,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3676,SPY,1601060069640,327.89,100,192611,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3677,SPY,1601060069640,327.9,600,192612,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3678,SPY,1601060069640,327.88,100,192613,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3679,SPY,1601060069641,327.9,500,192614,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3680,SPY,1601060069641,327.89,100,192615,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3681,SPY,1601060069641,327.9,1000,192616,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3682,SPY,1601060069642,327.9,500,192617,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3683,SPY,1601060069644,327.89,100,192618,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3684,SPY,1601060069644,327.89,100,192619,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3685,SPY,1601060069644,327.89,100,192620,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3686,SPY,1601060069646,327.9,200,192621,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3687,SPY,1601060069646,327.88,100,192622,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3688,SPY,1601060069646,327.89,100,192623,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3689,SPY,1601060069648,327.9,187,192624,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3690,SPY,1601060069649,327.89,100,192625,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3691,SPY,1601060069649,327.88,100,192626,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3692,SPY,1601060069650,327.9,500,192627,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3693,SPY,1601060069650,327.815,100,192628,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,2,0,0
3694,SPY,1601060069650,327.89,161,192629,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3695,SPY,1601060069651,327.9,856,192630,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3696,SPY,1601060069651,327.9,108,192631,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3697,SPY,1601060069651,327.9,717,192632,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3698,SPY,1601060069651,327.89,200,192633,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3699,SPY,1601060069656,327.9,100,192634,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3700,SPY,1601060069656,327.9,100,192635,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3701,SPY,1601060069659,327.895,100,192636,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3702,SPY,1601060069659,327.895,100,192637,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3703,SPY,1601060069659,327.9,199,192638,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3704,SPY,1601060069659,327.89,100,192639,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3705,SPY,1601060069660,327.89,100,192640,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3706,SPY,1601060069660,327.89,100,192641,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3707,SPY,1601060069661,327.9,100,192642,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3708,SPY,1601060069664,327.89,100,192643,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3709,SPY,1601060069664,327.9,111,192644,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3710,SPY,1601060069665,327.89,100,192645,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3711,SPY,1601060069666,327.9,100,192646,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3712,SPY,1601060069666,327.89,100,192647,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3713,SPY,1601060069668,327.9,2100,192648,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3714,SPY,1601060069668,327.9,162,192649,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3715,SPY,1601060069668,327.9,100,192650,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3716,SPY,1601060069668,327.9,100,192651,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3717,SPY,1601060069670,327.9,481,192652,327.81,327.82,327.815,900,900,100,1601060069282,1601060069541,5,0,0
3718,SPY,1601060069682,327.895,360,192653,327.9,327.91,327.9011,1000,1100,300,1601060071553,1601060071340,1,0,0.08999634
3719,SPY,1601060069682,327.9,2386,192654,327.9,327.91,327.9011,1000,1100,300,1601060071553,1601060071340,2,0,0
3720,SPY,1601060069682,327.9,2561,192655,327.9,327.91,327.9011,1000,1100,300,1601060071553,1601060071340,2,0,0
3721,SPY,1601060069682,327.9,200,192656,327.9,327.91,327.9011,1000,1100,300,1601060071553,1601060071340,2,0,0
3722,SPY,1601060069682,327.9,1500,192657,327.9,327.91,327.9011,1000,1100,300,1601060071553,1601060071340,2,0,0
3723,SPY,1601060069682,327.9,100,192658,327.9,327.91,327.9011,1000,1100,300,1601060071553,1601060071340,2,0,0
